date,member_id,cash_collateral,gov_bond_collateral,haircut_pct,collateral_value_post_haircut
2024-06-05,MBR_006,18803134.83,13390108.02,0.0122,32029883.53
2024-06-06,MBR_006,19079924.22,11588887.98,0.0138,30508885.54
2024-06-07,MBR_006,22326455.91,14006855.27,0.0199,36054574.76
2024-06-10,MBR_006,19205143.05,11249005.3,0.013,30307911.28
2024-06-11,MBR_006,19755549.03,10999152.36,0.0351,30368631.14
2024-06-12,MBR_006,21011933.77,14908091.2,0.0369,35369916.41
2024-06-13,MBR_006,20523954.02,12214439.26,0.0116,32596705.78
2024-06-14,MBR_006,22969905.95,11779319.94,0.0399,34279231.03
2024-06-17,MBR_006,22736998.44,12179462.77,0.017,34709410.34
2024-06-18,MBR_006,21027851.92,15142174.52,0.0488,35431088.32
2024-06-19,MBR_006,22136179.82,14669783.33,0.0346,36298388.65
2024-06-20,MBR_006,20233553.18,15004034.33,0.031,34772462.45
2024-06-21,MBR_006,22239493.17,14016376.94,0.0292,35846591.9
2024-06-24,MBR_006,21197045.62,16140586.51,0.0346,36779167.84
2024-06-25,MBR_006,18208889.45,9625972.05,0.0196,27646192.45
2024-06-26,MBR_006,21398887.54,13648373.7,0.0393,34510880.15
2024-06-27,MBR_006,24533524.02,14780116.28,0.0421,38691397.4
2024-06-28,MBR_006,24565599.65,12030758.23,0.0195,36361758.1
2024-07-01,MBR_006,21001871.84,14165991.21,0.0345,34679136.35
2024-07-02,MBR_006,24167243.09,16011762.16,0.0177,39895597.07
2024-07-03,MBR_006,23096087.74,12342380.07,0.0191,35202728.35
2024-07-04,MBR_006,20398062.45,14160638.65,0.014,34360452.16
2024-07-05,MBR_006,20170441.23,11190577.94,0.0349,30970468.0
2024-07-08,MBR_006,18668697.16,11793496.86,0.03,30108389.12
2024-07-09,MBR_006,21465758.54,9910115.5,0.0335,31043885.17
2024-07-10,MBR_006,20787197.01,9337647.02,0.0382,29768145.92
2024-07-11,MBR_006,18224169.01,15209215.34,0.032,32946689.45
2024-07-12,MBR_006,20355279.88,11386693.75,0.0351,31342300.68
2024-07-15,MBR_006,22987265.69,12531237.09,0.0415,34998456.44
2024-07-16,MBR_006,24385743.91,9638880.09,0.0291,33744132.59
2024-07-17,MBR_006,20092891.28,12600225.52,0.0165,32485213.08
2024-07-18,MBR_006,23986449.74,14627095.55,0.0415,38006520.83
2024-07-19,MBR_006,18746403.41,13067557.23,0.0234,31508179.79
2024-07-22,MBR_006,18977059.14,9122753.78,0.0271,27852586.29
2024-07-23,MBR_006,19712498.64,15501110.48,0.0201,34902036.8
2024-07-24,MBR_006,23136067.44,9188789.67,0.0477,31886551.84
2024-07-25,MBR_006,22133835.81,10179791.79,0.0211,32098833.99
2024-07-26,MBR_006,22079002.16,14079854.41,0.024,35820940.06
2024-07-29,MBR_006,20440494.04,12995549.64,0.028,33072168.29
2024-07-30,MBR_006,22261406.84,15686006.77,0.0301,37475264.81
2024-07-31,MBR_006,18176239.26,13423990.07,0.0108,31455250.23
2024-08-01,MBR_006,21470551.93,11481153.83,0.0276,32634825.91
2024-08-02,MBR_006,18161479.74,11949692.88,0.0344,29700103.18
2024-08-05,MBR_006,19629175.92,12818167.86,0.0424,31903853.46
2024-08-06,MBR_006,20915975.07,14105623.35,0.0387,34475710.8
2024-08-07,MBR_006,19296813.9,14047447.44,0.0189,33078764.58
2024-08-08,MBR_006,20050566.57,11945071.04,0.0141,31827212.1
2024-08-09,MBR_006,19758946.99,11063398.03,0.0323,30464997.26
2024-08-12,MBR_006,18194488.74,15695227.25,0.0477,33141053.65
2024-08-13,MBR_006,19184038.47,12582665.46,0.0201,31513792.36
2024-08-14,MBR_006,22552972.54,14685779.74,0.0358,36713001.36
2024-08-15,MBR_006,19677630.64,15957718.44,0.0196,35322577.8
2024-08-16,MBR_006,24446539.91,11813350.54,0.0144,36089778.21
2024-08-19,MBR_006,22808906.5,14262692.01,0.0162,36840542.9
2024-08-20,MBR_006,24957269.06,12551017.61,0.025,37194511.23
2024-08-21,MBR_006,18003783.3,10165934.69,0.039,27773246.53
2024-08-22,MBR_006,18991199.19,13500272.55,0.01,32356469.01
2024-08-23,MBR_006,18468281.38,9489245.01,0.0439,27540948.53
2024-08-26,MBR_006,22813328.48,9895330.54,0.0374,32338573.66
2024-08-27,MBR_006,23241255.28,12877903.66,0.0288,35748275.32
2024-08-28,MBR_006,22151180.43,14527980.32,0.022,36359545.18
2024-08-29,MBR_006,20422672.85,9268697.6,0.0201,29505069.62
2024-08-30,MBR_006,22600999.65,10007660.67,0.0497,32111279.59
2024-09-02,MBR_006,24453976.2,10766988.6,0.0337,34858117.28
2024-09-03,MBR_006,24839139.5,15099288.96,0.037,39379754.76
2024-09-04,MBR_006,21382988.54,10231910.97,0.0241,31368310.46
2024-09-05,MBR_006,20340527.83,9487441.23,0.0404,29444676.44
2024-09-06,MBR_006,19303991.83,13954464.35,0.0407,32690509.49
2024-09-09,MBR_006,24016435.96,12752973.45,0.0129,36604896.06
2024-09-10,MBR_006,24520372.37,13442503.88,0.0202,37691337.68
2024-09-11,MBR_006,23123310.23,14069591.89,0.0352,36697652.49
2024-09-12,MBR_006,22845987.98,10347260.03,0.029,32893177.47
2024-09-13,MBR_006,21603814.8,14252845.78,0.0225,35535971.55
2024-09-16,MBR_006,19904322.74,10970793.42,0.0226,30627176.22
2024-09-17,MBR_006,22891285.62,14080232.9,0.0489,36282995.13
2024-09-18,MBR_006,22335301.56,13922453.53,0.0138,36065625.24
2024-09-19,MBR_006,23128837.0,15822970.87,0.0162,38695475.74
2024-09-20,MBR_006,19813809.86,10951521.67,0.0359,30372171.89
2024-09-23,MBR_006,22376922.22,15287641.36,0.0107,37500985.82
2024-09-24,MBR_006,20230424.91,11765753.7,0.0482,31429069.28
2024-09-25,MBR_006,21292446.03,14484465.63,0.0347,35274300.7
2024-09-26,MBR_006,24309202.01,16103239.01,0.0312,39910019.97
2024-09-27,MBR_006,18541466.61,9528295.95,0.0441,27649564.71
2024-09-30,MBR_006,21822157.28,9896552.7,0.0284,31437647.88
2024-10-01,MBR_006,24811360.3,11452258.97,0.0446,35752848.52
2024-10-02,MBR_006,23832067.61,9932729.18,0.036,33407218.54
2024-10-03,MBR_006,24315512.33,11300216.36,0.0272,35308362.81
2024-10-04,MBR_006,18410319.68,12014065.72,0.0229,30149263.29
2024-10-07,MBR_006,23653677.52,10989361.77,0.0193,34430944.61
2024-10-08,MBR_006,20768245.72,10446997.46,0.0201,31005258.53
2024-10-09,MBR_006,22858112.15,9574583.92,0.0242,32200991.14
2024-10-10,MBR_006,22763417.19,15986167.67,0.0288,38289183.23
2024-10-11,MBR_006,21141621.68,12872773.71,0.0417,33477600.73
2024-10-14,MBR_006,18161058.26,10888930.09,0.0216,28814787.45
2024-10-15,MBR_006,21713528.38,12831956.18,0.0217,34267031.11
2024-10-16,MBR_006,21514410.59,15935596.79,0.0382,36841267.59
2024-10-17,MBR_006,22708595.99,10585737.68,0.042,32849732.69
2024-10-18,MBR_006,20487162.51,11385430.72,0.0349,31475241.7
2024-10-21,MBR_006,21590308.84,10802555.31,0.0243,32130362.05
2024-10-22,MBR_006,22335530.39,10189090.89,0.0376,32141511.46
2024-10-23,MBR_006,24712883.88,10185982.47,0.0223,34671718.93
2024-10-24,MBR_006,20249290.48,14458913.95,0.0368,34176116.4
2024-10-25,MBR_006,24095448.14,11603335.09,0.0109,35572306.88
2024-10-28,MBR_006,21938723.92,14577727.42,0.0174,36262798.88
2024-10-29,MBR_006,20286179.77,10130329.61,0.0264,30149068.68
2024-10-30,MBR_006,22346983.36,10070627.22,0.0169,32247416.99
2024-10-31,MBR_006,23475749.57,13208199.96,0.032,36261287.13
2024-11-01,MBR_006,19276379.74,14054640.61,0.0387,32787105.76
2024-11-04,MBR_006,24484540.16,14225559.72,0.0481,38025850.46
2024-11-05,MBR_006,25108411.22,13428932.54,0.0461,37918269.97
2024-11-06,MBR_006,20305769.05,16013887.82,0.038,35711129.13
2024-11-07,MBR_006,21056544.57,13700444.25,0.0175,34517231.05
2024-11-08,MBR_006,19233584.72,14473318.67,0.0455,33048367.39
2024-11-11,MBR_006,24528535.9,10437749.33,0.0108,34853557.53
2024-11-12,MBR_006,19119203.43,10044370.62,0.0107,29056099.28
2024-11-13,MBR_006,22381549.36,12824894.57,0.0471,34602391.4
2024-11-14,MBR_006,20350132.67,12348817.85,0.0264,32372941.73
2024-11-15,MBR_006,22447831.76,15158700.81,0.0409,36986541.71
2024-11-18,MBR_006,19318258.94,9507444.77,0.0214,28622244.39
2024-11-19,MBR_006,23261243.82,11253861.78,0.0495,33958039.44
2024-11-20,MBR_006,21180052.05,10631225.01,0.0458,31324366.96
2024-11-21,MBR_006,23298561.76,15001881.5,0.0102,38147424.07
2024-11-22,MBR_006,25144175.9,14301164.41,0.0308,39004864.44
2024-11-25,MBR_006,21186102.29,15459711.79,0.0257,36248499.48
2024-11-26,MBR_006,20551168.05,10945438.73,0.0123,31361977.88
2024-11-27,MBR_006,23580705.31,13195990.8,0.0428,36211907.71
2024-11-28,MBR_006,22726142.57,11071373.2,0.0285,33481981.63
2024-11-29,MBR_006,21097795.27,15507845.5,0.0463,35887627.52
2024-12-02,MBR_006,20635660.02,12928554.71,0.0277,33206093.77
2024-12-03,MBR_006,23643341.68,10680363.99,0.0469,33822796.6
2024-12-04,MBR_006,24987008.14,14404215.45,0.0121,39216932.58
2024-12-05,MBR_006,21067092.52,14826978.79,0.0183,35622737.59
2024-12-06,MBR_006,21015878.2,11172269.87,0.0181,31985929.99
2024-12-09,MBR_006,23132318.11,9818959.93,0.0327,32630198.06
2024-12-10,MBR_006,24766551.32,11612397.25,0.0222,36121153.35
2024-12-11,MBR_006,21028184.13,11968409.55,0.0144,32824248.58
2024-12-12,MBR_006,19749162.83,14024634.73,0.0141,33576050.21
2024-12-13,MBR_006,21849078.52,15742713.1,0.0298,37122658.77
2024-12-16,MBR_006,23098993.98,12200319.05,0.0456,34742978.49
2024-12-17,MBR_006,19489924.54,14576904.44,0.0168,33821936.99
2024-12-18,MBR_006,20578959.8,13517688.25,0.0481,33446447.24
2024-12-19,MBR_006,21249271.31,14372721.61,0.0311,35175001.29
2024-12-20,MBR_006,24943995.59,10763904.83,0.0402,35275191.45
2024-12-23,MBR_006,18022529.47,12952891.66,0.0168,30757812.55
2024-12-24,MBR_006,22872975.57,9137866.19,0.0264,31769602.09
2024-12-25,MBR_006,19252895.17,11302134.72,0.0437,30061126.61
2024-12-26,MBR_006,18769701.38,9188840.07,0.0145,27825303.27
2024-12-27,MBR_006,22296258.84,15542280.11,0.0476,37098726.41
2024-12-30,MBR_006,19195758.96,13017438.08,0.0236,31905985.5
2024-12-31,MBR_006,23279649.86,12775003.09,0.0261,35721225.37
2025-01-01,MBR_006,19420620.3,10569260.73,0.0329,29642152.35
2025-01-02,MBR_006,18518136.31,9844010.1,0.019,28175110.22
2025-01-03,MBR_006,24596505.82,11493014.21,0.0373,35660830.6
2025-01-06,MBR_006,24447526.56,12671501.46,0.0411,36598229.31
2025-01-07,MBR_006,24512297.97,13842983.25,0.0139,38162863.76
2025-01-08,MBR_006,18848179.06,11708424.12,0.0288,30219400.57
2025-01-09,MBR_006,18594520.73,12521205.69,0.0253,30798939.92
2025-01-10,MBR_006,18896909.4,9221347.2,0.0225,27910776.29
2025-01-13,MBR_006,21911929.44,10130471.55,0.0417,31619960.32
2025-01-14,MBR_006,18997057.82,11926332.43,0.0113,30788622.69
2025-01-15,MBR_006,22138362.25,14949393.58,0.0371,36533133.33
2025-01-16,MBR_006,18615483.29,11619211.09,0.0418,29749011.35
2025-01-17,MBR_006,21027667.16,15532942.71,0.0314,36072875.47
2025-01-20,MBR_006,19173181.6,10266491.09,0.0114,29322634.69
2025-01-21,MBR_006,21139861.78,14052130.26,0.0207,34901112.95
2025-01-22,MBR_006,22630198.9,13483891.02,0.0209,35832276.59
2025-01-23,MBR_006,18015125.03,13750347.2,0.0345,31291085.25
2025-01-24,MBR_006,25030311.08,15089817.6,0.0226,39779098.8
2025-01-27,MBR_006,22173297.39,9862661.34,0.0295,31745010.22
2025-01-28,MBR_006,18864459.67,9262115.59,0.0252,27893169.95
2025-01-29,MBR_006,24204915.73,14277970.7,0.0374,37948890.33
2025-01-30,MBR_006,19061386.11,10016143.14,0.017,28907254.81
2025-01-31,MBR_006,24611361.98,13281421.22,0.0437,37312385.09
2025-02-03,MBR_006,23539464.66,12369858.76,0.0496,35295778.42
2025-02-04,MBR_006,22503470.5,11950050.74,0.0359,34024514.42
2025-02-05,MBR_006,20428460.16,13526325.66,0.0199,33685611.94
2025-02-06,MBR_006,20802558.37,11737154.15,0.0248,32248631.09
2025-02-07,MBR_006,21439577.16,15529317.46,0.0175,36697131.57
2025-02-10,MBR_006,18314407.64,14599533.38,0.0374,32367918.47
2025-02-11,MBR_006,18276693.79,10742235.32,0.0344,28649396.22
2025-02-12,MBR_006,20420426.72,11626425.2,0.0128,31898033.68
2025-02-13,MBR_006,19452412.03,9357399.85,0.0323,28507567.87
2025-02-14,MBR_006,21707828.29,13812233.76,0.0197,35247961.04
2025-02-17,MBR_006,23453640.38,11692888.61,0.0187,34927871.97
2025-02-18,MBR_006,23044565.51,13468711.54,0.0219,36218312.28
2025-02-19,MBR_006,18876387.25,15450120.12,0.0179,34049950.21
2025-02-20,MBR_006,23013059.54,13865841.41,0.0118,36715284.02
2025-02-21,MBR_006,21062894.72,12338215.61,0.0152,33213569.45
2025-02-24,MBR_006,18497093.72,12118094.17,0.0131,30456440.85
2025-02-25,MBR_006,18674959.72,11950584.76,0.0373,30179787.67
2025-02-26,MBR_006,19141808.13,12812047.51,0.0137,31778330.59
2025-02-27,MBR_006,21769181.3,15965634.08,0.0482,36965271.81
2025-02-28,MBR_006,20597621.1,11054470.25,0.0367,31246392.29
2025-03-03,MBR_006,24552889.69,13831023.02,0.0437,37779497.01
2025-03-04,MBR_006,23171567.52,12780836.59,0.0253,35629048.95
2025-03-05,MBR_006,22565143.94,9112570.5,0.0285,31418006.18
2025-03-06,MBR_006,24179169.11,11635316.67,0.0107,35689987.89
2025-03-07,MBR_006,23513789.23,11080294.92,0.0381,34171924.92
2025-03-10,MBR_006,22702193.84,12366226.6,0.0177,34849538.24
2025-03-11,MBR_006,18425397.69,12774808.25,0.023,30906385.35
2025-03-12,MBR_006,22520990.61,11662073.41,0.0495,33605791.38
2025-03-13,MBR_006,24020387.16,9351817.2,0.0221,33165529.19
2025-03-14,MBR_006,22197749.91,11499038.49,0.0177,33493255.42
2025-03-17,MBR_006,23701839.25,9186971.41,0.0478,32449673.43
2025-03-18,MBR_006,24071736.29,9368789.49,0.0243,33212864.2
2025-03-19,MBR_006,22154645.38,11044336.27,0.0115,33071971.78
2025-03-20,MBR_006,21406318.25,10487679.52,0.0499,31370662.56
2025-03-21,MBR_006,18311203.98,11508116.19,0.0365,29399273.93
2025-03-24,MBR_006,21434014.07,11727692.89,0.0165,32968200.03
2025-03-25,MBR_006,24524411.94,13666580.75,0.0474,37543196.76
2025-03-26,MBR_006,18823778.31,10809410.35,0.0235,29379167.52
2025-03-27,MBR_006,18508315.41,15298532.84,0.0477,33077108.24
2025-03-28,MBR_006,21243375.94,12151180.82,0.0371,32943747.96
2025-03-31,MBR_006,22185493.83,15082012.2,0.0287,36834652.28
2025-04-01,MBR_006,20828530.64,13526845.3,0.0139,34167352.79
2025-04-02,MBR_006,20383091.76,13358460.66,0.0379,33235266.76
2025-04-03,MBR_006,18143492.52,9477893.6,0.0457,27188246.38
2025-04-04,MBR_006,23419501.49,9839727.88,0.0453,32813489.7
2025-04-07,MBR_006,19205206.33,12561769.09,0.0317,31368767.34
2025-04-08,MBR_006,20489527.2,11424442.87,0.0326,31541533.23
2025-04-09,MBR_006,19058700.61,15679524.45,0.0218,34396411.42
2025-04-10,MBR_006,20989124.96,10274379.73,0.02,31058017.1
2025-04-11,MBR_006,23787461.46,15068368.02,0.0193,38565009.97
2025-04-14,MBR_006,24628332.95,10298945.08,0.0363,34553426.33
2025-04-15,MBR_006,23199030.38,10917824.21,0.023,33865744.64
2025-04-16,MBR_006,21756531.05,13682216.91,0.0164,35214359.6
2025-04-17,MBR_006,24644470.48,12755510.22,0.0132,37231607.96
2025-04-18,MBR_006,22000461.67,11515057.17,0.0255,33221884.89
2025-04-21,MBR_006,20037671.31,15881542.21,0.0453,35199779.66
2025-04-22,MBR_006,18385165.75,9015790.49,0.0132,27281947.8
2025-04-23,MBR_006,18955236.56,12929034.46,0.022,31599832.26
2025-04-24,MBR_006,18047603.47,16071284.65,0.0145,33885854.49
2025-04-25,MBR_006,23845243.29,10107798.22,0.0432,33516384.62
2025-04-28,MBR_006,19365913.61,14798188.99,0.0256,33785268.97
2025-04-29,MBR_006,23919430.01,13397898.21,0.0217,37026593.83
2025-04-30,MBR_006,19175496.66,9948986.04,0.0258,28867798.86
2025-05-01,MBR_006,19648785.32,12450151.41,0.0326,31693061.8
2025-05-02,MBR_006,22591025.12,14883266.7,0.0225,37139418.33
2025-05-05,MBR_006,23065194.42,11325878.16,0.0258,34098864.93
2025-05-06,MBR_006,19358580.84,10385059.91,0.0329,29401972.27
2025-05-07,MBR_006,23150674.63,14200224.16,0.0159,37125115.23
2025-05-08,MBR_006,21941691.27,11959603.68,0.0459,33352349.13
2025-05-09,MBR_006,19838384.66,14858898.78,0.0215,34377817.12
2025-05-12,MBR_006,21808335.66,9630234.43,0.0443,31011950.7
2025-05-13,MBR_006,23530877.11,10622177.52,0.0265,33871566.93
2025-05-14,MBR_006,18594495.48,10953304.71,0.0135,29399930.58
2025-05-15,MBR_006,20792638.99,13738929.06,0.0492,33855612.74
2025-05-16,MBR_006,20806629.38,10316109.65,0.046,30648197.99
2025-05-19,MBR_006,23047909.01,11836183.03,0.0284,34547944.45
2025-05-20,MBR_006,20716251.86,9683149.71,0.0267,30140861.48
2025-05-21,MBR_006,21204826.32,15604840.33,0.0255,36411743.21
2025-05-22,MBR_006,21805405.88,13616261.01,0.0156,35209253.22
2025-05-23,MBR_006,23903225.92,9350197.89,0.0254,33015928.79
2025-05-26,MBR_006,23956482.44,11315504.51,0.0148,35104517.48
2025-05-27,MBR_006,18447374.64,15137958.57,0.0326,33091835.77
2025-05-28,MBR_006,22095633.08,14675909.54,0.0176,36513246.61
2025-05-29,MBR_006,21269654.42,15449014.14,0.0495,35953942.36
2025-05-30,MBR_006,21996812.56,15303503.19,0.0104,37141159.31
2025-06-02,MBR_006,19639186.39,9250701.61,0.0242,28666021.03
2025-06-03,MBR_006,21843763.9,10221591.02,0.0193,31868078.22
2025-06-04,MBR_006,23862343.76,13451585.8,0.0312,36894240.08
2025-06-05,MBR_006,22314706.74,11819827.71,0.0143,33965510.91
2025-06-06,MBR_006,23205570.89,11389946.5,0.0422,34114861.65
2025-06-09,MBR_006,21076334.14,9259739.56,0.0117,30227734.75
2025-06-10,MBR_006,22104459.88,11439478.37,0.0212,33301421.31
2025-06-11,MBR_006,23796994.62,12025731.63,0.012,35678417.47
2025-06-12,MBR_006,18743922.27,14811332.27,0.0245,33192376.9
2025-06-13,MBR_006,18043901.87,10820175.8,0.0463,28363103.53
2025-06-16,MBR_006,22174731.52,9223201.01,0.0451,30981966.16
2025-06-17,MBR_006,21346142.78,10638179.07,0.046,31494965.61
2025-06-18,MBR_006,24892663.45,9651182.98,0.0298,34256241.17
2025-06-19,MBR_006,21847339.77,13935088.58,0.0157,35563647.46
2025-06-20,MBR_006,22166990.74,13123593.11,0.0279,34924435.61
2025-06-23,MBR_006,23300136.15,14086499.91,0.014,37189425.06
2025-06-24,MBR_006,20468687.57,12482741.92,0.045,32389706.1
2025-06-25,MBR_006,20481981.8,10724866.47,0.0191,31002003.32
2025-06-26,MBR_006,25106477.27,12007191.49,0.0206,36866320.62
2025-06-27,MBR_006,19209579.53,11764394.71,0.0129,30822213.55
2025-06-30,MBR_006,24496285.04,15137358.24,0.0477,38911591.29
2025-07-01,MBR_006,24153761.43,16162837.12,0.0139,40091935.12
2025-07-02,MBR_006,21448664.05,12856222.11,0.0458,33716071.19
2025-07-03,MBR_006,22616241.01,15679621.92,0.0159,38046556.93
2025-07-04,MBR_006,24234392.96,14291605.11,0.0339,38041512.66
2025-07-07,MBR_006,21958292.52,12682118.51,0.0317,34238387.87
2025-07-08,MBR_006,22688323.05,11209738.01,0.0101,33784842.71
2025-07-09,MBR_006,23451182.45,14984468.43,0.0448,37764346.69
2025-07-10,MBR_006,19972738.57,13783843.48,0.0201,33479526.8
2025-07-11,MBR_006,23055000.39,9174667.37,0.0321,31935160.94
2025-07-14,MBR_006,18332947.12,12534050.42,0.0464,30285417.6
2025-07-15,MBR_006,21721040.53,13995502.79,0.0362,35209906.12
2025-07-16,MBR_006,22968180.69,9304855.75,0.0401,31899911.72
2025-07-17,MBR_006,24478337.08,10898842.84,0.0285,35066562.9
2025-07-18,MBR_006,24193153.69,14119927.69,0.0349,37820295.9
2025-07-21,MBR_006,21318893.29,13712127.97,0.0245,34695074.12
2025-07-22,MBR_006,23823881.52,13779744.05,0.0436,37002828.73
2025-07-23,MBR_006,20792888.73,11265773.08,0.0182,31853624.75
2025-07-24,MBR_006,21825667.79,10425358.19,0.0409,31824628.83
2025-07-25,MBR_006,18282544.24,15423495.35,0.0108,33539465.84
2025-07-28,MBR_006,19493805.03,9003546.13,0.0433,28107497.61
2025-07-29,MBR_006,23569086.37,11303441.75,0.0382,34440736.64
2025-07-30,MBR_006,22126743.62,15338406.02,0.0345,36935974.64
2025-07-31,MBR_006,22047673.28,12290181.63,0.0205,34085906.19
2025-08-01,MBR_006,21406478.11,16097558.79,0.0143,37273841.81
2025-08-04,MBR_006,24647459.68,15324583.1,0.0239,39605785.25
2025-08-05,MBR_006,21043522.98,12337387.68,0.0188,33148967.77
2025-08-06,MBR_006,24992770.81,9946700.15,0.0352,34589347.12
2025-08-07,MBR_006,21798411.89,12852960.09,0.0396,34142394.76
2025-08-08,MBR_006,21813259.34,9228021.16,0.0391,30680464.87
2025-08-11,MBR_006,23459272.28,13427940.73,0.0203,36614625.81
2025-08-12,MBR_006,24044305.29,9420310.25,0.0445,33045411.74
2025-08-13,MBR_006,25102536.2,12422476.09,0.0316,37132462.04
2025-08-14,MBR_006,20628021.89,12506043.74,0.0128,32973988.26
2025-08-15,MBR_006,24760288.1,14659805.74,0.0119,39245642.14
2025-08-18,MBR_006,19552016.84,14715766.64,0.0295,33833668.36
2025-08-19,MBR_006,19901402.06,15997429.51,0.0142,35671668.07
2025-08-20,MBR_006,22764739.63,10311040.82,0.0285,32781915.79
2025-08-21,MBR_006,19030675.48,12544659.63,0.0105,31443616.18
2025-08-22,MBR_006,24912045.38,10804568.31,0.0374,35312522.84
2025-08-25,MBR_006,23226009.1,10948647.6,0.0425,33709339.17
2025-08-26,MBR_006,24228036.83,13804728.69,0.0198,37759431.9
2025-08-27,MBR_006,24335224.99,9288982.19,0.0145,33489516.94
2025-08-28,MBR_006,22794922.92,11530162.2,0.0129,34176346.02
2025-08-29,MBR_006,22906397.14,10601845.98,0.0409,33074627.62
2025-09-01,MBR_006,23159082.18,14001673.53,0.0411,36585286.93
2025-09-02,MBR_006,18586862.51,11749119.66,0.0365,29907139.3
2025-09-03,MBR_006,20471298.27,11384236.0,0.0354,31452532.32
2025-09-04,MBR_006,22033112.22,13888491.84,0.0435,35317454.67
2025-09-05,MBR_006,22785460.51,11506156.79,0.036,33877395.66
2025-09-08,MBR_006,22032632.91,14058003.24,0.0301,35667490.25
2025-09-09,MBR_006,24814542.86,11982388.12,0.0187,36572860.31
2025-09-10,MBR_006,19835529.44,12481848.32,0.045,31755694.59
2025-09-11,MBR_006,22032970.67,14711399.28,0.0297,36307441.39
2025-09-12,MBR_006,21501422.61,15748778.8,0.016,36998220.96
2025-09-15,MBR_006,18102170.52,13063589.22,0.025,30839170.0
2025-09-16,MBR_006,22126101.16,15011228.45,0.0241,36775559.0
2025-09-17,MBR_006,21015862.4,12041364.34,0.0117,32916342.78
2025-09-18,MBR_006,21325195.75,15258790.25,0.0409,35959901.47
2025-09-19,MBR_006,21169580.05,10018599.02,0.0171,31016861.03
2025-09-22,MBR_006,18014399.29,11117710.35,0.0118,29000920.65
2025-09-23,MBR_006,21420967.78,10911904.78,0.0124,32197564.94
2025-09-24,MBR_006,20199432.81,9763209.81,0.0381,29590664.33
2025-09-25,MBR_006,22803757.56,9979535.0,0.0302,32481910.6
2025-09-26,MBR_006,19169650.1,13796738.38,0.0421,32385545.8
2025-09-29,MBR_006,21614228.36,13265165.78,0.0311,34466847.48
2025-09-30,MBR_006,21242844.07,9496491.29,0.0132,30613981.68
2025-10-01,MBR_006,24028573.34,14017807.63,0.0261,37680516.2
2025-10-02,MBR_006,18818045.16,10144081.29,0.0183,28776489.76
2025-10-03,MBR_006,24074042.94,10933479.83,0.0469,34494742.56
2025-10-06,MBR_006,25061496.81,15460476.07,0.0296,40064342.78
